1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.1191,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.1191,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3147,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3146,1.3482
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.3171,1.3722,1.3146,1.3481
1.1,1.119,1.1329,1.12,1.159,1.2656,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.2301,1.317,1.3722,1.3146,1.3481
1.1,1.119,1.1329,1.12,1.1589,1.2655,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.23,1.317,1.3721,1.3146,1.3481
1.1,1.119,1.1329,1.1199,1.1589,1.2655,1.1,1.1,1.1,1.1,1.1,1.119,1.1,1.23,1.3169,1.372,1.3145,1.348
1.0999,1.119,1.1328,1.1199,1.1589,1.2654,1.0999,1.0999,1.0999,1.0999,1.0999,1.119,1.0999,1.2299,1.3168,1.3719,1.3144,1.3479
1.0999,1.1189,1.1328,1.1199,1.1588,1.2653,1.0999,1.0999,1.0999,1.0999,1.0999,1.1189,1.0999,1.2299,1.3167,1.3718,1.3143,1.3478
1.0999,1.1189,1.1328,1.1198,1.1587,1.2653,1.0999,1.0999,1.0999,1.0999,1.0999,1.1189,1.0999,1.2298,1.3166,1.3716,1.3142,1.3476
1.0998,1.1188,1.1327,1.1198,1.1586,1.2651,1.0998,1.0998,1.0998,1.0998,1.0998,1.1188,1.0998,1.2296,1.3164,1.3714,1.314,1.3474
1.0998,1.1188,1.1326,1.1197,1.1585,1.265,1.0998,1.0998,1.0998,1.0998,1.0998,1.1188,1.0998,1.2295,1.3162,1.3711,1.3137,1.3471
1.0997,1.1187,1.1325,1.1196,1.1583,1.2648,1.0997,1.0997,1.0997,1.0997,1.0997,1.1187,1.0997,1.2292,1.3159,1.3708,1.3134,1.3468
1.0996,1.1186,1.1324,1.1195,1.1581,1.2645,1.0996,1.0996,1.0996,1.0996,1.0996,1.1186,1.0996,1.229,1.3156,1.3703,1.3131,1.3464
1.0995,1.1184,1.1323,1.1194,1.1578,1.2642,1.0995,1.0995,1.0995,1.0995,1.0995,1.1184,1.0995,1.2287,1.3151,1.3698,1.3126,1.3459
1.0994,1.1183,1.1321,1.1192,1.1575,1.2639,1.0994,1.0994,1.0994,1.0994,1.0994,1.1183,1.0994,1.2283,1.3146,1.3692,1.3121,1.3453
1.0992,1.1181,1.1319,1.119,1.1572,1.2634,1.0992,1.0992,1.0992,1.0992,1.0992,1.1181,1.0992,1.2278,1.314,1.3684,1.3115,1.3446
1.0991,1.1178,1.1317,1.1188,1.1567,1.2629,1.0991,1.0991,1.0991,1.0991,1.0991,1.1178,1.099,1.2273,1.3132,1.3674,1.3107,1.3437
1.0988,1.1175,1.1314,1.1185,1.1561,1.2623,1.0988,1.0988,1.0988,1.0988,1.0988,1.1175,1.0988,1.2266,1.3123,1.3663,1.3097,1.3427
1.0986,1.1172,1.131,1.1182,1.1555,1.2616,1.0986,1.0986,1.0986,1.0986,1.0986,1.1172,1.0985,1.2258,1.3112,1.3649,1.3086,1.3414
1.0983,1.1168,1.1306,1.1178,1.1546,1.2607,1.0983,1.0983,1.0983,1.0983,1.0983,1.1168,1.0981,1.2248,1.3099,1.3632,1.3072,1.3398
1.0979,1.1163,1.1302,1.1174,1.1537,1.2596,1.0979,1.0979,1.0979,1.0979,1.0979,1.1163,1.0978,1.2237,1.3083,1.3612,1.3056,1.338
1.0975,1.1157,1.1296,1.1168,1.1525,1.2584,1.0975,1.0975,1.0975,1.0975,1.0975,1.1157,1.0973,1.2223,1.3064,1.3588,1.3036,1.3357
1.0969,1.115,1.1289,1.1161,1.151,1.2568,1.097,1.097,1.097,1.097,1.0969,1.115,1.0967,1.2206,1.3041,1.3559,1.3011,1.333
1.0963,1.1142,1.1281,1.1153,1.1492,1.255,1.0963,1.0963,1.0963,1.0963,1.0963,1.1142,1.096,1.2185,1.3013,1.3523,1.2982,1.3297
1.0955,1.1131,1.1271,1.1143,1.147,1.2528,1.0956,1.0956,1.0956,1.0956,1.0955,1.1131,1.0952,1.216,1.2979,1.3479,1.2946,1.3257
1.0946,1.1119,1.1258,1.1132,1.1443,1.2501,1.0947,1.0947,1.0947,1.0947,1.0946,1.1119,1.0942,1.2129,1.2937,1.3425,1.2902,1.3207
1.0935,1.1103,1.1244,1.1117,1.1409,1.2469,1.0936,1.0936,1.0936,1.0936,1.0935,1.1103,1.093,1.2091,1.2885,1.3358,1.2846,1.3145
1.0921,1.1084,1.1226,1.1099,1.1365,1.2428,1.0922,1.0922,1.0922,1.0922,1.0921,1.1084,1.0914,1.2042,1.2819,1.3273,1.2776,1.3066
1.0904,1.106,1.1203,1.1077,1.1308,1.2377,1.0905,1.0905,1.0905,1.0905,1.0904,1.106,1.0895,1.198,1.2735,1.3163,1.2686,1.2965
1.0882,1.1029,1.1174,1.1048,1.1233,1.2311,1.0883,1.0883,1.0883,1.0883,1.0882,1.1029,1.087,1.1897,1.2624,1.3017,1.2568,1.2831
1.0853,1.0988,1.1136,1.101,1.113,1.2223,1.0854,1.0854,1.0854,1.0854,1.0853,1.0988,1.0837,1.1785,1.2473,1.2818,1.2405,1.2648
1.0813,1.093,1.1085,1.0957,1.0985,1.2102,1.0815,1.0815,1.0815,1.0815,1.0813,1.093,1.0792,1.1625,1.2256,1.2532,1.2172,1.2385
1.0754,1.0842,1.1009,1.0879,1.078,1.192,1.0758,1.0758,1.0758,1.0758,1.0754,1.0842,1.0723,1.1379,1.1924,1.2101,1.1817,1.1987
1.0657,1.069,1.0883,1.0744,1.0503,1.1605,1.0663,1.0663,1.0663,1.0663,1.0657,1.069,1.0605,1.0978,1.1376,1.1437,1.1259,1.1367
1.0418,1.0335,1.0579,1.0413,1.0173,1.0843,1.0432,1.0432,1.0432,1.0432,1.0418,1.0335,1.0319,1.036,1.0511,1.0513,1.0454,1.049
0.93879,0.96379,0.90899,0.95108,0.98261,0.90635,0.93265,0.93265,0.93265,0.93265,0.93879,0.96379,0.96381,0.96372,0.94862,0.94869,0.95446,0.95092
0.82849,0.89438,0.75958,0.85999,0.9481,0.75399,0.81343,0.81343,0.81343,0.81343,0.82849,0.89438,0.89445,0.89419,0.85352,0.85371,0.86893,0.85954
0.73963,0.83143,0.65451,0.78211,0.91423,0.64803,0.72018,0.72018,0.72018,0.72018,0.73963,0.83143,0.83153,0.83114,0.77319,0.77344,0.79461,0.78148
0.66781,0.77517,0.57627,0.7162,0.88116,0.56955,0.64631,0.64631,0.64631,0.64631,0.66781,0.77517,0.77529,0.7748,0.70586,0.70614,0.7308,0.71545
0.60784,0.72462,0.51406,0.65942,0.84893,0.50735,0.58542,0.58542,0.58542,0.58542,0.60784,0.72462,0.72475,0.72418,0.64826,0.64856,0.67528,0.6586
0.55631,0.67872,0.46237,0.60951,0.81751,0.45576,0.53354,0.53354,0.53354,0.53354,0.55631,0.67872,0.67886,0.67825,0.5979,0.5982,0.62611,0.60866
0.51104,0.63662,0.41813,0.56491,0.78686,0.41169,0.48828,0.48828,0.48828,0.48828,0.51104,0.63662,0.63677,0.63612,0.55307,0.55337,0.58192,0.56404
0.47063,0.59767,0.3795,0.52452,0.75691,0.37326,0.44811,0.44811,0.44811,0.44811,0.47063,0.59767,0.59783,0.59715,0.5126,0.51291,0.54171,0.52364
0.43413,0.56138,0.34528,0.48758,0.72761,0.33927,0.412,0.412,0.412,0.412,0.43413,0.56138,0.56153,0.56084,0.4757,0.476,0.50478,0.4867
0.40086,0.52735,0.31466,0.45354,0.69891,0.30889,0.37924,0.37924,0.37924,0.37924,0.40086,0.52735,0.52751,0.52681,0.44177,0.44207,0.47061,0.45266
0.37035,0.49533,0.28705,0.42197,0.67076,0.28153,0.34931,0.34931,0.34931,0.34931,0.37035,0.49533,0.49548,0.49478,0.41039,0.41068,0.43883,0.42111
0.34221,0.46506,0.26202,0.39258,0.64313,0.25675,0.32183,0.32183,0.32183,0.32183,0.34221,0.46506,0.46522,0.46452,0.38124,0.38152,0.40914,0.39173
0.31617,0.43639,0.23923,0.36512,0.61599,0.23422,0.2965,0.2965,0.2965,0.2965,0.31617,0.43639,0.43654,0.43585,0.35405,0.35433,0.38131,0.36429
0.292,0.40916,0.21843,0.33938,0.58931,0.21368,0.27308,0.27308,0.27308,0.27308,0.292,0.40916,0.40931,0.40863,0.32863,0.3289,0.35516,0.33858
0.26952,0.38326,0.1994,0.31523,0.56307,0.1949,0.25139,0.25139,0.25139,0.25139,0.26952,0.38326,0.38341,0.38274,0.30482,0.30509,0.33054,0.31445
0.24859,0.3586,0.18196,0.29252,0.53725,0.17773,0.23127,0.23127,0.23127,0.23127,0.24859,0.3586,0.35875,0.35809,0.28249,0.28274,0.30733,0.29177
0.22908,0.3351,0.16597,0.27116,0.51184,0.16199,0.21259,0.21259,0.21259,0.21259,0.22908,0.3351,0.33524,0.33461,0.26152,0.26176,0.28542,0.27044
0.21089,0.31269,0.15131,0.25106,0.48682,0.14758,0.19524,0.19524,0.19524,0.19524,0.21089,0.31269,0.31283,0.31221,0.24182,0.24206,0.26475,0.25037
0.19392,0.29131,0.13786,0.23213,0.46218,0.13438,0.17912,0.17912,0.17912,0.17912,0.19392,0.29131,0.29145,0.29086,0.22332,0.22354,0.24522,0.23147
0.1781,0.27093,0.12552,0.21431,0.43793,0.12228,0.16415,0.16415,0.16415,0.16415,0.1781,0.27093,0.27106,0.27049,0.20593,0.20615,0.22678,0.21368
0.16335,0.25149,0.11421,0.19753,0.41404,0.1112,0.15025,0.15025,0.15025,0.15025,0.16335,0.25149,0.25161,0.25107,0.18961,0.18981,0.20938,0.19694
0.14961,0.23296,0.10384,0.18176,0.39053,0.10105,0.13735,0.13735,0.13735,0.13735,0.14961,0.23296,0.23308,0.23256,0.17428,0.17448,0.19296,0.1812
0.13681,0.21531,0.094334,0.16693,0.36738,0.091762,0.12539,0.12539,0.12539,0.12539,0.13681,0.21531,0.21543,0.21494,0.1599,0.16009,0.17748,0.16641
0.12491,0.19851,0.085623,0.153,0.34461,0.083258,0.1143,0.1143,0.1143,0.1143,0.12491,0.19851,0.19862,0.19816,0.14643,0.1466,0.16289,0.15251
0.11383,0.18253,0.077639,0.13992,0.32221,0.07547,0.10402,0.10402,0.10402,0.10402,0.11383,0.18253,0.18263,0.1822,0.1338,0.13397,0.14915,0.13947
0.10353,0.16734,0.070315,0.12765,0.30018,0.068334,0.094493,0.094493,0.094493,0.094493,0.10353,0.16734,0.16744,0.16704,0.12198,0.12213,0.13623,0.12723
0.093943,0.15292,0.06359,0.11614,0.27854,0.061785,0.085663,0.085663,0.085663,0.085663,0.093943,0.15292,0.15301,0.15264,0.11091,0.11106,0.12407,0.11576
0.085025,0.13922,0.057401,0.10534,0.25727,0.055764,0.077469,0.077469,0.077469,0.077469,0.085025,0.13922,0.13931,0.13897,0.10055,0.10068,0.11263,0.105
0.076714,0.12623,0.05169,0.095214,0.2364,0.05021,0.069855,0.069855,0.069855,0.069855,0.076714,0.12623,0.12631,0.126,0.090842,0.090964,0.10188,0.094897
0.068953,0.1139,0.046399,0.085695,0.21593,0.045068,0.06276,0.06276,0.06276,0.06276,0.068953,0.1139,0.11397,0.11369,0.081733,0.081845,0.091746,0.085409
0.061682,0.10219,0.041473,0.076732,0.19585,0.040281,0.056125,0.056125,0.056125,0.056125,0.061682,0.10219,0.10225,0.102,0.073166,0.073268,0.082188,0.076476
0.054839,0.091043,0.036855,0.068265,0.17617,0.035796,0.049889,0.049889,0.049889,0.049889,0.054839,0.091043,0.091102,0.090879,0.065081,0.065173,0.073144,0.068037
0.048363,0.080412,0.032496,0.06023,0.15689,0.031561,0.043992,0.043992,0.043992,0.043992,0.048363,0.080412,0.080465,0.080268,0.057413,0.057495,0.064551,0.060029
0.042188,0.070226,0.028342,0.052558,0.13798,0.027527,0.038372,0.038372,0.038372,0.038372,0.042188,0.070226,0.070273,0.070102,0.050095,0.050168,0.05634,0.052382
0.03625,0.060409,0.024347,0.045176,0.11941,0.023646,0.032968,0.032968,0.032968,0.032968,0.03625,0.060409,0.060449,0.060302,0.043055,0.043118,0.048436,0.045025
0.030484,0.050872,0.020462,0.038008,0.10113,0.019873,0.027719,0.027719,0.027719,0.027719,0.030484,0.050872,0.050906,0.050783,0.03622,0.036273,0.04076,0.037882
0.024823,0.041517,0.016645,0.030975,0.083073,0.016165,0.022564,0.022564,0.022564,0.022564,0.024823,0.041517,0.041545,0.041444,0.029512,0.029555,0.033228,0.030871
0.019203,0.032237,0.012854,0.023995,0.065107,0.012481,0.017448,0.017448,0.017448,0.017448,0.019203,0.032237,0.032259,0.03218,0.022854,0.022888,0.025753,0.023914
0.013621,0.023024,0.0090838,0.017065,0.047211,0.0088188,0.012364,0.012364,0.012364,0.012364,0.013621,0.023024,0.02304,0.022982,0.016243,0.016268,0.018332,0.017007
0.0081574,0.013986,0.0053914,0.010278,0.029471,0.0052309,0.0073876,0.0073876,0.0073876,0.0073876,0.0081574,0.013986,0.013996,0.01396,0.0097704,0.0097853,0.011062,0.010241
0.002949,0.0052865,0.0018876,0.0037843,0.01201,0.0018272,0.0026502,0.0026502,0.0026502,0.0026502,0.002949,0.0052865,0.0052906,0.0052753,0.0035829,0.0035887,0.0040969,0.0037698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
